osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge,maxspeed,junction,access,est_width,tunnel,service
33173595,Via Dalmazia,unclassified,False,False,157.22,,"LINESTRING (12.6355395 46.138245, 12.6353337 46.1384668, 12.635152 46.1387156, 12.6348603 46.1391015, 12.6344686 46.1394424)",,,,,,,,
33173595,Via Dalmazia,unclassified,False,True,472.866,,"LINESTRING (12.6355395 46.138245, 12.6359664 46.1379862, 12.6403238 46.1355822)",,,,,,,,
33173595,Via Dalmazia,unclassified,False,False,472.866,,"LINESTRING (12.6403238 46.1355822, 12.6359664 46.1379862, 12.6355395 46.138245)",,,,,,,,
"[59469586, 33173595]","['Via Dalmazia', 'Via Montereale']",unclassified,False,"[False, True]",165.74,,"LINESTRING (12.6403238 46.1355822, 12.641338 46.1349978, 12.6420159 46.1346636)",,,,,,,,
77512131,Via Maniana,residential,False,False,55.524,,"LINESTRING (12.6403238 46.1355822, 12.640391 46.1356916, 12.6403763 46.1360719)",,,,,,,,
"[35578133, 35578134, 35578135]",,track,False,True,685.885,,"LINESTRING (12.6138776 46.149904, 12.6138674 46.1498294, 12.6138962 46.1496973, 12.6140325 46.1494456, 12.6142519 46.1492317, 12.6144464 46.1488609, 12.6147468 46.1487021, 12.6147876 46.1486182, 12.6148408 46.1480074, 12.6147974 46.1475426, 12.6148002 46.1473643, 12.6147826 46.147296, 12.6147348 46.1472243, 12.6146829 46.1471803, 12.6145995 46.1471451, 12.6145035 46.1471323, 12.6144093 46.1471503, 12.6139367 46.1473177, 12.6136338 46.1474499, 12.6133357 46.147516, 12.6131839 46.1475743, 12.6130362 46.1476967, 12.6129088 46.1479205, 12.6127133 46.1481596, 12.6126913 46.1482046, 12.6123614 46.1489789, 12.6122653 46.149453, 12.6122667 46.1495111)",,,,,,,,
159007479,,track,False,False,123.53699999999999,,"LINESTRING (12.6138776 46.149904, 12.6138948 46.1500096, 12.6139274 46.150303, 12.613965 46.1504238, 12.6140374 46.1505241, 12.6142225 46.15071, 12.614311 46.150814, 12.6144451 46.1509023)",,,,,,,,
35578135,,track,False,False,281.135,,"LINESTRING (12.6117795 46.1506836, 12.6118541 46.1507629, 12.6120338 46.1509983, 12.6121457 46.1510959, 12.6122993 46.1511801, 12.6124375 46.1512326, 12.6124898 46.1512358, 12.6125327 46.1512219, 12.6125528 46.1511866, 12.6125394 46.1510444, 12.6125037 46.1508765, 12.6124962 46.1505954, 12.6124657 46.1503671, 12.6122689 46.1496034, 12.6122667 46.1495111)",,,,,,,,
"[159013286, 35578135]",,track,False,True,1157.5340000000003,,"LINESTRING (12.6117795 46.1506836, 12.6116301 46.1505576, 12.611514 46.1504897, 12.6110306 46.1502594, 12.6106194 46.1500408, 12.6106017 46.1500338, 12.6105502 46.1500108, 12.6104359 46.1499546, 12.6102108 46.149866, 12.6101771 46.1498542, 12.6101241 46.1498299, 12.6100432 46.1497944, 12.6099591 46.1497903, 12.6098994 46.1498294, 12.6098464 46.1498922, 12.6097919 46.1499713, 12.6097277 46.1500488, 12.609679 46.1501397, 12.609666 46.1502488, 12.6096997 46.1503733, 12.6097445 46.1504722, 12.6097957 46.1505675, 12.609837 46.1506435, 12.6098442 46.1507022, 12.6098128 46.1507641, 12.6097329 46.1508204, 12.6096595 46.1508893, 12.6096387 46.1509649, 12.6096725 46.1510424, 12.6097552 46.1511245, 12.6098672 46.151213, 12.6099661 46.1512881, 12.6100328 46.1513618, 12.6100777 46.1514621, 12.6101065 46.1515633, 12.6101129 46.1516655, 12.6101079 46.15177, 12.6101077 46.1518518, 12.6100888 46.1519337, 12.6100499 46.1520108, 12.6099738 46.152088, 12.6098898 46.1521626, 12.6098479 46.1522211, 12.6098388 46.1522809, 12.6098559 46.1523529, 12.609903 46.152428, 12.6099852 46.1524821, 12.610067 46.1525266, 12.6101344 46.1525883, 12.610187 46.1526651, 12.6102467 46.1527712, 12.6103015 46.1528949, 12.6103446 46.152998, 12.6103832 46.1531143, 12.6104157 46.1532214, 12.6104598 46.1533329, 12.6104955 46.1534386, 12.6105273 46.1535456, 12.6105499 46.1536611, 12.6105753 46.1537672, 12.6106038 46.1538904, 12.610643 46.154011, 12.6106831 46.1541417, 12.6107181 46.1542406, 12.6107397 46.1543442, 12.6107451 46.1544275, 12.6107425 46.1545192, 12.6107204 46.1546041, 12.6106711 46.1546786, 12.6106046 46.1547456, 12.6105333 46.1548028, 12.6104439 46.1548592, 12.6103809 46.1549218, 12.610369 46.1549801, 12.6104074 46.1550516, 12.6104746 46.1551212, 12.6105552 46.1551845, 12.6106439 46.1552406, 12.6107344 46.155297, 12.6108061 46.1553419, 12.6108622 46.1553944, 12.6108954 46.1554711, 12.6108964 46.1555463, 12.6108702 46.1556375, 12.6108414 46.1557293, 12.6108402 46.1557972, 12.6108608 46.1558508, 12.6109143 46.1559301, 12.6109277 46.1560183, 12.6109369 46.1561125, 12.6109617 46.1562193, 12.6109896 46.1563054, 12.6110164 46.1564051, 12.6110401 46.1564902, 12.6110551 46.1565584, 12.6110467 46.1566189, 12.6109927 46.1567007, 12.6109398 46.1567756, 12.6109214 46.1568636, 12.610934 46.1569411, 12.6109722 46.1570267, 12.61102 46.1571145, 12.6110633 46.1571911, 12.6110972 46.1572654, 12.6110885 46.1573276, 12.6110409 46.157382, 12.6109605 46.1574448, 12.6108759 46.1575045, 12.6107988 46.157574, 12.6107044 46.1576768, 12.6106503 46.1577674, 12.6105784 46.1578555)",,,,,,,,
588926955,,track,False,True,61.133,,"LINESTRING (12.6100121 46.1581965, 12.6100925 46.1581831, 12.6101751 46.1581767, 12.6102162 46.1581714, 12.6102555 46.1581494, 12.6102796 46.1581263, 12.6103162 46.1580886, 12.6103499 46.1580535, 12.6104126 46.1579791, 12.6104924 46.1579214, 12.6105784 46.1578555)",,,,,,,,
"[159013286, 35578135]",,track,False,False,1157.5339999999999,,"LINESTRING (12.6105784 46.1578555, 12.6106503 46.1577674, 12.6107044 46.1576768, 12.6107988 46.157574, 12.6108759 46.1575045, 12.6109605 46.1574448, 12.6110409 46.157382, 12.6110885 46.1573276, 12.6110972 46.1572654, 12.6110633 46.1571911, 12.61102 46.1571145, 12.6109722 46.1570267, 12.610934 46.1569411, 12.6109214 46.1568636, 12.6109398 46.1567756, 12.6109927 46.1567007, 12.6110467 46.1566189, 12.6110551 46.1565584, 12.6110401 46.1564902, 12.6110164 46.1564051, 12.6109896 46.1563054, 12.6109617 46.1562193, 12.6109369 46.1561125, 12.6109277 46.1560183, 12.6109143 46.1559301, 12.6108608 46.1558508, 12.6108402 46.1557972, 12.6108414 46.1557293, 12.6108702 46.1556375, 12.6108964 46.1555463, 12.6108954 46.1554711, 12.6108622 46.1553944, 12.6108061 46.1553419, 12.6107344 46.155297, 12.6106439 46.1552406, 12.6105552 46.1551845, 12.6104746 46.1551212, 12.6104074 46.1550516, 12.610369 46.1549801, 12.6103809 46.1549218, 12.6104439 46.1548592, 12.6105333 46.1548028, 12.6106046 46.1547456, 12.6106711 46.1546786, 12.6107204 46.1546041, 12.6107425 46.1545192, 12.6107451 46.1544275, 12.6107397 46.1543442, 12.6107181 46.1542406, 12.6106831 46.1541417, 12.610643 46.154011, 12.6106038 46.1538904, 12.6105753 46.1537672, 12.6105499 46.1536611, 12.6105273 46.1535456, 12.6104955 46.1534386, 12.6104598 46.1533329, 12.6104157 46.1532214, 12.6103832 46.1531143, 12.6103446 46.152998, 12.6103015 46.1528949, 12.6102467 46.1527712, 12.610187 46.1526651, 12.6101344 46.1525883, 12.610067 46.1525266, 12.6099852 46.1524821, 12.609903 46.152428, 12.6098559 46.1523529, 12.6098388 46.1522809, 12.6098479 46.1522211, 12.6098898 46.1521626, 12.6099738 46.152088, 12.6100499 46.1520108, 12.6100888 46.1519337, 12.6101077 46.1518518, 12.6101079 46.15177, 12.6101129 46.1516655, 12.6101065 46.1515633, 12.6100777 46.1514621, 12.6100328 46.1513618, 12.6099661 46.1512881, 12.6098672 46.151213, 12.6097552 46.1511245, 12.6096725 46.1510424, 12.6096387 46.1509649, 12.6096595 46.1508893, 12.6097329 46.1508204, 12.6098128 46.1507641, 12.6098442 46.1507022, 12.609837 46.1506435, 12.6097957 46.1505675, 12.6097445 46.1504722, 12.6096997 46.1503733, 12.609666 46.1502488, 12.609679 46.1501397, 12.6097277 46.1500488, 12.6097919 46.1499713, 12.6098464 46.1498922, 12.6098994 46.1498294, 12.6099591 46.1497903, 12.6100432 46.1497944, 12.6101241 46.1498299, 12.6101771 46.1498542, 12.6102108 46.149866, 12.6104359 46.1499546, 12.6105502 46.1500108, 12.6106017 46.1500338, 12.6106194 46.1500408, 12.6110306 46.1502594, 12.611514 46.1504897, 12.6116301 46.1505576, 12.6117795 46.1506836)",,,,,,,,
588926955,,track,False,False,61.132999999999996,,"LINESTRING (12.6105784 46.1578555, 12.6104924 46.1579214, 12.6104126 46.1579791, 12.6103499 46.1580535, 12.6103162 46.1580886, 12.6102796 46.1581263, 12.6102555 46.1581494, 12.6102162 46.1581714, 12.6101751 46.1581767, 12.6100925 46.1581831, 12.6100121 46.1581965)",,,,,,,,
77512150,Via Chiasarile,residential,False,True,159.78,,"LINESTRING (12.6399659 46.152238, 12.6401056 46.1522611, 12.6405333 46.1523117, 12.6409697 46.1523711, 12.6414637 46.1524077, 12.6416557 46.152385, 12.6420161 46.1523829)",,,,,,,,
337892278,,track,False,False,166.832,,"LINESTRING (12.6399659 46.152238, 12.6398596 46.1523532, 12.6396857 46.1525468, 12.639515 46.1527231, 12.639161 46.1529102, 12.6388133 46.1531769, 12.6385781 46.1533737)",,,,,,,,
380746105,Vicolo Cavallotti,track,False,False,43.74,,"LINESTRING (12.6443353 46.1540533, 12.6443578 46.1539868, 12.6445145 46.1536804)",,,,,,,,
380746105,Vicolo Cavallotti,track,False,True,139.874,,"LINESTRING (12.6443353 46.1540533, 12.6443303 46.1541088, 12.6443355 46.1541627, 12.6443926 46.1542751, 12.6445146 46.1543991, 12.6446521 46.1544764, 12.6449064 46.1545321, 12.6451191 46.1546345, 12.6453475 46.1547316, 12.6454123 46.1547747, 12.6453812 46.1548502, 12.6453034 46.154888)",,,,,,,,
"[40032443, 179118621, 179118622]",Via Damiano Chiesa,unclassified,False,False,143.999,,"LINESTRING (12.633612 46.11758, 12.6337584 46.1175634, 12.6341348 46.1174852, 12.6343296 46.1174435, 12.634516 46.11743, 12.6348078 46.1174399, 12.6350345 46.117446, 12.635145 46.1174337, 12.6352908 46.1174095, 12.6353739 46.1173975, 12.6354424 46.1173879)",,yes,,,,,,
178879018,,unclassified,False,False,117.68700000000001,,"LINESTRING (12.633612 46.11758, 12.6333796 46.117654, 12.6329942 46.1177653, 12.632685 46.1178697, 12.63241 46.1180061, 12.6322692 46.118074)",,,,,,,,
178879019,,cycleway,False,True,97.746,,"LINESTRING (12.633612 46.11758, 12.6333641 46.1174416, 12.6331609 46.1173197, 12.6329703 46.1171677, 12.6328307 46.1170448, 12.6327309 46.1169538)",,,,,,,,
77512114,Via Damiano Chiesa,track,False,False,7.547,,"LINESTRING (12.6339095 46.1342386, 12.6339025 46.1343063)",,,,,,,,
40032442,Itinerario pedemontano pordenonese,cycleway,False,False,60.167,,"LINESTRING (12.6339095 46.1342386, 12.6340335 46.1341858, 12.6343099 46.1340573, 12.634572 46.1339527)",,,,,,,,
179118622,Via Damiano Chiesa,unclassified,False,True,238.495,,"LINESTRING (12.6339095 46.1342386, 12.6338841 46.1340632, 12.6338428 46.1338823, 12.6337856 46.1337577, 12.63376 46.1335768, 12.6337042 46.1331706, 12.6336786 46.1330311, 12.6336401 46.132779, 12.6336323 46.1324313, 12.6336102 46.1321087)",,,,,,,,
40032442,Itinerario pedemontano pordenonese,cycleway,False,False,444.467,,"LINESTRING (12.634572 46.1339527, 12.6347529 46.1339194, 12.6351316 46.1337978, 12.63551 46.1336853, 12.6359277 46.1335338, 12.6363285 46.1333718, 12.6366082 46.1332461, 12.6368286 46.1331127, 12.6371404 46.1330384, 12.6383119 46.1326985, 12.6388623 46.1324871, 12.6396033 46.1321623, 12.6396862 46.1321736)",,,,,,,,
40032442,Itinerario pedemontano pordenonese,cycleway,False,True,60.167,,"LINESTRING (12.634572 46.1339527, 12.6343099 46.1340573, 12.6340335 46.1341858, 12.6339095 46.1342386)",,,,,,,,
379094484,,track,False,True,228.22200000000004,,"LINESTRING (12.634572 46.1339527, 12.6345588 46.133824, 12.6344784 46.1335347, 12.6343857 46.1333355, 12.6343267 46.1331779, 12.6342064 46.132787, 12.6341583 46.1326158, 12.6340785 46.1324643, 12.6340107 46.1323302, 12.6339517 46.132237, 12.6338194 46.1321355, 12.6337211 46.1320848, 12.6336421 46.1320743)",,,,,,,,
40032442,Itinerario pedemontano pordenonese,cycleway,False,False,337.368,,"LINESTRING (12.6396862 46.1321736, 12.6397118 46.1323465, 12.6397846 46.1325601, 12.6398124 46.132691, 12.6398959 46.1327738, 12.6399599 46.1328105, 12.6400585 46.1328628, 12.6401835 46.1329673, 12.6405095 46.1332949, 12.6406744 46.1334595, 12.6408873 46.1336433, 12.641169 46.133854, 12.6414482 46.1340449, 12.6415691 46.1341602, 12.6416709 46.1342645, 12.6417934 46.1344268, 12.6419209 46.134582, 12.6420159 46.1346636)",,,,,,,,
40032442,Itinerario pedemontano pordenonese,cycleway,False,True,444.467,,"LINESTRING (12.6396862 46.1321736, 12.6396033 46.1321623, 12.6388623 46.1324871, 12.6383119 46.1326985, 12.6371404 46.1330384, 12.6368286 46.1331127, 12.6366082 46.1332461, 12.6363285 46.1333718, 12.6359277 46.1335338, 12.63551 46.1336853, 12.6351316 46.1337978, 12.6347529 46.1339194, 12.634572 46.1339527)",,,,,,,,
343911401,,track,False,False,87.37100000000001,,"LINESTRING (12.6396862 46.1321736, 12.639741 46.1321148, 12.6397809 46.1320492, 12.6398805 46.1319802, 12.6400399 46.1318904, 12.6403188 46.131742, 12.6405081 46.1316488)",,,,,,,,
77512211,Largo Daniele Manin,secondary,False,False,33.143,SP29,"LINESTRING (12.6523204 46.1532629, 12.6521181 46.1532325, 12.6519335 46.1531455)",,,,,,,,
77512225,Via Daniele Manin,residential,True,False,164.681,,"LINESTRING (12.6523204 46.1532629, 12.6524541 46.1531268, 12.6526975 46.1528892, 12.652856 46.1526347, 12.6531816 46.1522695, 12.6533314 46.1520279, 12.6533801 46.1519836)",,,50,,,,,
77512331,Via Marziano Ciotti,secondary,False,True,108.769,SP29,"LINESTRING (12.6523204 46.1532629, 12.6526882 46.1533751, 12.6530951 46.1535265, 12.6535288 46.1537589)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,False,507.8779999999999,,"LINESTRING (12.648227 46.1619085, 12.6477319 46.1619271, 12.6474877 46.1618952, 12.6465029 46.1617081, 12.6456081 46.1612891, 12.6449102 46.1611312, 12.6441786 46.1611215, 12.6433514 46.1610396, 12.6428167 46.1608915, 12.6425297 46.1607648, 12.642299 46.1607395, 12.6422169 46.1607753, 12.6421614 46.1608212, 12.6421047 46.1608897)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,True,68.834,,"LINESTRING (12.648227 46.1619085, 12.6483626 46.1619369, 12.6486026 46.1620051, 12.6490233 46.1621827)",,,,,,,,
77512163,Via San Foca,unclassified,False,False,214.94799999999998,,"LINESTRING (12.6892141 46.0753227, 12.68884 46.0763288, 12.6885763 46.0771411, 12.6885575 46.0772011)",,,,,,,,
177475771,,track,False,False,211.73499999999999,,"LINESTRING (12.6892141 46.0753227, 12.6894218 46.0753091, 12.6897649 46.0754492, 12.689982 46.0756592, 12.6903531 46.0759113, 12.6908713 46.0761354, 12.6914455 46.0763245)",,,,,,,,
77512163,Via San Foca,unclassified,False,False,18.596,,"LINESTRING (12.687203 46.0893711, 12.6871704 46.0895368)",,,,,,,,
77512163,Via San Foca,unclassified,False,True,247.524,,"LINESTRING (12.687203 46.0893711, 12.6872458 46.0891593, 12.6874532 46.0881433, 12.6876545 46.0871672)",,,,,,,,
377856603,,track,False,False,579.57,,"LINESTRING (12.687203 46.0893711, 12.6878199 46.0894141, 12.688317 46.0894316, 12.6887634 46.0894667, 12.6894907 46.0894979, 12.690291 46.0895349, 12.6913131 46.0895913, 12.6924027 46.0896478, 12.6946964 46.0897625)",,,,,,,,
77512227,Via San Foca,residential,False,True,123.625,,"LINESTRING (12.6857457 46.0965956, 12.6873339 46.0967477)",,,,,,,,
77512099,Via Galet,residential,False,False,122.67300000000002,,"LINESTRING (12.6857457 46.0965956, 12.6855084 46.0965503, 12.6851616 46.0965258, 12.6849801 46.0964891, 12.6848944 46.0964258, 12.6847699 46.0963952, 12.6846067 46.0963993, 12.6843885 46.0963973, 12.6842286 46.0964338)",,,,,,,,
77512163,Via San Foca,unclassified,False,False,265.601,,"LINESTRING (12.6857457 46.0965956, 12.685518 46.0971795, 12.6852393 46.0978334, 12.6849928 46.0984229, 12.6848427 46.0987659, 12.6847886 46.09889)",,,,,,,,
77512163,Via San Foca,unclassified,False,True,190.493,,"LINESTRING (12.6857457 46.0965956, 12.6858144 46.0963218, 12.6858289 46.0959167, 12.6860781 46.0949013)",,,,,,,,
332035217,Via Partidor,unclassified,False,False,56.647,,"LINESTRING (12.6847886 46.09889, 12.684057 46.0988434)",,,,,,,,
77512163,Via San Foca,unclassified,False,True,265.601,,"LINESTRING (12.6847886 46.09889, 12.6848427 46.0987659, 12.6849928 46.0984229, 12.6852393 46.0978334, 12.685518 46.0971795, 12.6857457 46.0965956)",,,,,,,,
"[332035216, 332035217, 77512148]",Via Partidor,unclassified,False,True,90.852,,"LINESTRING (12.6847886 46.09889, 12.6856874 46.0990319, 12.6858658 46.0990611, 12.6859376 46.099071)",,yes,,,,,,
77512057,Via Pordenone,tertiary,False,False,739.9449999999999,SR251,"LINESTRING (12.6642973 46.0894939, 12.6652058 46.0899658, 12.66624 46.0904884, 12.6672061 46.0910013, 12.6681649 46.0914896, 12.6692767 46.0920604, 12.6701315 46.0925043, 12.6707534 46.0928382, 12.6715134 46.0932231, 12.6720022 46.0934592)",,,,,,5.01,,
77512057,Via Pordenone,tertiary,False,True,598.139,SR251,"LINESTRING (12.6642973 46.0894939, 12.6634967 46.0890686, 12.6627023 46.0886163, 12.6618043 46.0880842, 12.6608747 46.0875267, 12.6600282 46.0870264, 12.6590686 46.0864472, 12.6583598 46.0860346)",,,,,,5.01,,
77512162,,track,False,True,407.621,,"LINESTRING (12.6642973 46.0894939, 12.6644845 46.0892399, 12.6642954 46.0889788, 12.664007 46.0886431, 12.6638032 46.0862694, 12.6637066 46.0859568)",,,,,,,,
204274503,,track,False,False,379.76599999999996,,"LINESTRING (12.6642973 46.0894939, 12.6643307 46.0896435, 12.6645345 46.0898221, 12.6650066 46.0902909, 12.6651439 46.0904806, 12.6652297 46.0908899, 12.6654035 46.091898, 12.665691 46.0926967)",,,,,,,,
77512218,Via Circonvallazione,tertiary,False,False,119.435,SR251,"LINESTRING (12.6785503 46.0974255, 12.6790591 46.097977, 12.6793749 46.0983347)",,,,,,,,
77512218,Via Circonvallazione,tertiary,False,True,110.885,SR251,"LINESTRING (12.6785503 46.0974255, 12.678046 46.096944, 12.6776725 46.0966364)",,,,,,,,
77512355,Via John Fitzgerald Kennedy,residential,False,False,106.431,,"LINESTRING (12.6785503 46.0974255, 12.6782859 46.0975357, 12.6780574 46.0975867, 12.6777575 46.0976377, 12.6774985 46.0976398, 12.6772348 46.0976484)",,,,,,,,
77512355,Via John Fitzgerald Kennedy,residential,False,True,191.243,,"LINESTRING (12.6785503 46.0974255, 12.6792416 46.0971051, 12.6795802 46.0968603, 12.6801086 46.0968012, 12.6804962 46.0967808, 12.6807287 46.0967543)",,,,,,,,
170138065,,track,False,True,120.599,,"LINESTRING (12.6815042 46.1095623, 12.6830394 46.1097709)",,,,,,,,
77512304,Via Maniago,tertiary,False,False,224.886,SR251,"LINESTRING (12.6815042 46.1095623, 12.681193 46.1104254, 12.6809362 46.1111545, 12.6808359 46.1115304)",,,,,,,,
77512304,Via Maniago,tertiary,False,True,434.878,SR251,"LINESTRING (12.6815042 46.1095623, 12.6817526 46.1088606, 12.6820831 46.1079325, 12.6823732 46.1071127, 12.6826269 46.1063878, 12.6828535 46.1057649)",,,,,,,,
382316972,,track,False,True,947.365,,"LINESTRING (12.6815042 46.1095623, 12.6811744 46.1095438, 12.6806947 46.1095059, 12.6797395 46.1094155, 12.6789905 46.1093309, 12.6782499 46.1092492, 12.6772611 46.1091529, 12.6766552 46.1090858, 12.676327 46.1090275, 12.6758806 46.1089491, 12.6757349 46.1089305, 12.675592 46.108945, 12.6754879 46.1089491, 12.6751576 46.1089243, 12.6744591 46.1088339, 12.6733356 46.1087085, 12.6725782 46.1086268, 12.6711854 46.1084751, 12.6701545 46.1083701, 12.669373 46.1082685)",,,,,,,,
77512304,Via Maniago,tertiary,False,False,596.6030000000001,SR251,"LINESTRING (12.6825051 46.1209894, 12.6826791 46.121672, 12.6828117 46.1221938, 12.6830153 46.1230025, 12.6832321 46.1238575, 12.6834577 46.1247357, 12.6836351 46.1254796, 12.6837958 46.1261037, 12.683838 46.1262746)",,,,,,,,
77512304,Via Maniago,tertiary,False,True,132.029,SR251,"LINESTRING (12.6825051 46.1209894, 12.6823526 46.1203874, 12.6822075 46.1198201)",,,,,,,,
184311754,,track,False,False,533.224,,"LINESTRING (12.6825051 46.1209894, 12.682163 46.1211947, 12.6816373 46.1215145, 12.6812725 46.121745, 12.6802398 46.1222358, 12.6798751 46.1223994, 12.6792447 46.1226969, 12.6783864 46.1231133, 12.6775684 46.1235149, 12.6769246 46.1238123)",,,,,,,,
903005247,Via Partidor,unclassified,False,False,178.13200000000003,,"LINESTRING (12.7082758 46.0859196, 12.7082875 46.0859638, 12.7082993 46.0860081, 12.708627 46.0872287, 12.7086356 46.0872733, 12.7086433 46.087318, 12.7086507 46.0873627, 12.7086574 46.0874074, 12.708662 46.0874523, 12.7086589 46.0874977)",,,,,,,,
44820495,Via Partidor,unclassified,False,False,79.26299999999999,,"LINESTRING (12.7086589 46.0874977, 12.7086547 46.087543, 12.7086468 46.0875884, 12.7086448 46.0875955, 12.7084637 46.088197)",,,,,,,,
170140016,,track,False,True,256.332,,"LINESTRING (12.7086589 46.0874977, 12.7093566 46.0874518, 12.7114498 46.087281, 12.711896 46.0871022)",,,,,,,,
903005247,Via Partidor,unclassified,False,True,178.132,,"LINESTRING (12.7086589 46.0874977, 12.708662 46.0874523, 12.7086574 46.0874074, 12.7086507 46.0873627, 12.7086433 46.087318, 12.7086356 46.0872733, 12.708627 46.0872287, 12.7082993 46.0860081, 12.7082875 46.0859638, 12.7082758 46.0859196)",,,,,,,,
44820495,Via Partidor,unclassified,False,False,16.507,,"LINESTRING (12.7078362 46.0902837, 12.7078235 46.0903278, 12.7077952 46.0904294)",,,,,,,,
44820495,Via Partidor,unclassified,False,True,142.8,,"LINESTRING (12.7078362 46.0902837, 12.7078489 46.0902396, 12.7082141 46.0890265)",,,,,,,,
44820495,Via Partidor,unclassified,False,False,100.618,,"LINESTRING (12.7071766 46.0926479, 12.7069221 46.0935354)",,,,,,,,
44820495,Via Partidor,unclassified,False,True,251.256,,"LINESTRING (12.7071766 46.0926479, 12.7077952 46.0904294)",,,,,,,,
"[189602432, 77512202]",Via delle Centrali,track,False,False,702.345,,"LINESTRING (12.7071766 46.0926479, 12.6991735 46.092234, 12.6980938 46.0921789)",,,,,,,,
170140626,,track,False,False,68.265,,"LINESTRING (12.7055003 46.0985093, 12.7056659 46.0985524, 12.7059662 46.0986992, 12.7062688 46.0988083)",,,,,,,,
170140626,,track,False,True,530.411,,"LINESTRING (12.7055003 46.0985093, 12.7053827 46.0984854, 12.7048259 46.0984557, 12.7042602 46.0984898, 12.7030421 46.0985555, 12.7028502 46.0985855, 12.7027741 46.0987745, 12.7027646 46.0987981, 12.7026669 46.0990405, 12.702485 46.0998588, 12.7020066 46.1014446)",,,,,,,,
"[332035213, 903005246]",Via Partidor,unclassified,False,False,342.878,,"LINESTRING (12.7055003 46.0985093, 12.7054878 46.0985535, 12.7054574 46.098641, 12.7054474 46.0986854, 12.7054358 46.0987296, 12.7054232 46.0987738, 12.7054108 46.098818, 12.7053982 46.0988621, 12.7053858 46.0989062, 12.7053732 46.0989503, 12.7053606 46.0989945, 12.7053243 46.0991238, 12.7051949 46.0995498, 12.7050198 46.1001673, 12.7048408 46.1007721, 12.7046745 46.1012995, 12.70458 46.1015252)",,,,,,,,
"[332035213, 332035214, 44820495]",Via Partidor,unclassified,False,True,42.196,,"LINESTRING (12.7055003 46.0985093, 12.70552 46.0984204, 12.7055857 46.0981961, 12.7056027 46.0981366)",,yes,,,,,,
903005246,Via Partidor,unclassified,False,False,22.482,,"LINESTRING (12.70458 46.1015252, 12.7044447 46.1017043)",,,,,,,,
"[332035213, 903005246]",Via Partidor,unclassified,False,True,342.878,,"LINESTRING (12.70458 46.1015252, 12.7046745 46.1012995, 12.7048408 46.1007721, 12.7050198 46.1001673, 12.7051949 46.0995498, 12.7053243 46.0991238, 12.7053606 46.0989945, 12.7053732 46.0989503, 12.7053858 46.0989062, 12.7053982 46.0988621, 12.7054108 46.098818, 12.7054232 46.0987738, 12.7054358 46.0987296, 12.7054474 46.0986854, 12.7054574 46.098641, 12.7054878 46.0985535, 12.7055003 46.0985093)",,,,,,,,
187088268,Via Antonio dell'Agnolo - Pellegrin,unclassified,False,False,12.126,,"LINESTRING (12.7044447 46.1017043, 12.70438 46.1018037)",,,,,,,,
903005246,Via Partidor,unclassified,False,True,22.482,,"LINESTRING (12.7044447 46.1017043, 12.70458 46.1015252)",,,,,,,,
77512148,Via Partidor,unclassified,False,False,191.80200000000002,,"LINESTRING (12.7044447 46.1017043, 12.7041283 46.1017439, 12.7038859 46.1017245, 12.7029356 46.1015824, 12.7020066 46.1014446)",,,,,,,,
77512148,Via Partidor,unclassified,False,False,345.25300000000004,,"LINESTRING (12.7020066 46.1014446, 12.7013286 46.1013422, 12.7003823 46.1012058, 12.6995411 46.1010808, 12.6985891 46.1009415, 12.6978631 46.1008322, 12.6976262 46.1008004)",,,,,,,,
77512148,Via Partidor,unclassified,False,True,191.80199999999996,,"LINESTRING (12.7020066 46.1014446, 12.7029356 46.1015824, 12.7038859 46.1017245, 12.7041283 46.1017439, 12.7044447 46.1017043)",,,,,,,,
