osmid,y,x,highway,street_count,geometry,lts,message
1693811621,46.4897755,11.3427008,crossing,4,POINT (11.3427008 46.4897755),1.0,Node LTS is max intersecting LTS
1693811640,46.4897934,11.3418218,crossing,6,POINT (11.3418218 46.4897934),1.0,Node LTS is max intersecting LTS
1693811644,46.4898337,11.3418415,,3,POINT (11.3418415 46.4898337),,Node not found in edges
1693811689,46.4948204,11.3555367,elevator,3,POINT (11.3555367 46.4948204),,Node not found in edges
1703636159,46.4835592,11.3043635,,3,POINT (11.3043635 46.4835592),3.0,Node LTS is max intersecting LTS
1703636403,46.4872143,11.3032381,,3,POINT (11.3032381 46.4872143),3.0,Node LTS is max intersecting LTS
1703636431,46.4879625,11.3016234,,1,POINT (11.3016234 46.4879625),,Node not found in edges
1705227683,46.4884881,11.3027991,,3,POINT (11.3027991 46.4884881),4.0,Node LTS is max intersecting LTS
1705227686,46.4886243,11.3030455,,4,POINT (11.3030455 46.4886243),4.0,Node LTS is max intersecting LTS
1718211295,46.4964358,11.4140147,,3,POINT (11.4140147 46.4964358),4.0,Node LTS is max intersecting LTS
1718211381,46.4952936,11.4143623,,3,POINT (11.4143623 46.4952936),4.0,Node LTS is max intersecting LTS
1722383558,46.4935728,11.3107096,,3,POINT (11.3107096 46.4935728),1.0,Node LTS is max intersecting LTS
1722383559,46.4935902,11.3109967,crossing,4,POINT (11.3109967 46.4935902),2.0,Node LTS is max intersecting LTS
1722383560,46.4936551,11.3111248,,3,POINT (11.3111248 46.4936551),1.0,Node LTS is max intersecting LTS
1722383570,46.4939645,11.3104718,,3,POINT (11.3104718 46.4939645),1.0,Node LTS is max intersecting LTS
1722383571,46.4940569,11.3110825,,3,POINT (11.3110825 46.4940569),1.0,Node LTS is max intersecting LTS
1722383574,46.4940203,11.311799,,3,POINT (11.311799 46.4940203),1.0,Node LTS is max intersecting LTS
1722383587,46.4941,11.3106998,,3,POINT (11.3106998 46.4941),1.0,Node LTS is max intersecting LTS
1722383614,46.4946825,11.323427,crossing,4,POINT (11.323427 46.4946825),3.0,Node LTS is max intersecting LTS
1722383616,46.4953398,11.3251151,,3,POINT (11.3251151 46.4953398),2.0,Node LTS is max intersecting LTS
1722383655,46.4997802,11.3307714,,3,POINT (11.3307714 46.4997802),3.0,Node LTS is max intersecting LTS
1722383683,46.5022901,11.336234,crossing,4,POINT (11.336234 46.5022901),3.0,Node LTS is max intersecting LTS
1722383693,46.5023236,11.3357292,crossing,4,POINT (11.3357292 46.5023236),2.0,Node LTS is max intersecting LTS
1722383703,46.5024232,11.3350644,crossing,4,POINT (11.3350644 46.5024232),2.0,Node LTS is max intersecting LTS
1722383721,46.5026255,11.3378304,crossing,4,POINT (11.3378304 46.5026255),2.0,Node LTS is max intersecting LTS
1722383725,46.5026736,11.3315648,traffic_signals,6,POINT (11.3315648 46.5026736),2.0,LTS 3-4 with traffic signals
1722383727,46.5026728,11.337834,crossing,4,POINT (11.337834 46.5026728),3.0,Node LTS is max intersecting LTS
1722383758,46.5037236,11.3338759,crossing,4,POINT (11.3338759 46.5037236),3.0,Node LTS is max intersecting LTS
1722383790,46.5052136,11.3319175,,3,POINT (11.3319175 46.5052136),3.0,Node LTS is max intersecting LTS
1722383803,46.5055579,11.3316056,,3,POINT (11.3316056 46.5055579),4.0,Node LTS is max intersecting LTS
1722387193,46.4939864,11.3144343,,3,POINT (11.3144343 46.4939864),1.0,Node LTS is max intersecting LTS
1722794773,46.4995023,11.3348656,,3,POINT (11.3348656 46.4995023),,Node not found in edges
1725311284,46.5008255,11.3311543,,1,POINT (11.3311543 46.5008255),2.0,Node LTS is max intersecting LTS
1725338760,46.4946064,11.3232805,crossing,4,POINT (11.3232805 46.4946064),3.0,Node LTS is max intersecting LTS
1728044182,46.5010381,11.3452725,,3,POINT (11.3452725 46.5010381),4.0,Node LTS is max intersecting LTS
1728044185,46.5009899,11.3442043,,3,POINT (11.3442043 46.5009899),,Node not found in edges
1728044188,46.5010599,11.3433723,,4,POINT (11.3433723 46.5010599),3.0,Node LTS is max intersecting LTS
1728842184,46.497604,11.3503459,,3,POINT (11.3503459 46.497604),1.0,Node LTS is max intersecting LTS
1728842195,46.4979655,11.3503623,,3,POINT (11.3503623 46.4979655),1.0,Node LTS is max intersecting LTS
1729434427,46.4803003,11.2987243,,3,POINT (11.2987243 46.4803003),,Node not found in edges
1729434432,46.4804619,11.3048782,,3,POINT (11.3048782 46.4804619),2.0,Node LTS is max intersecting LTS
1729434435,46.4806015,11.304984,,3,POINT (11.304984 46.4806015),1.0,Node LTS is max intersecting LTS
1729434438,46.4806588,11.3050056,,4,POINT (11.3050056 46.4806588),1.0,Node LTS is max intersecting LTS
1729434463,46.4887823,11.3042755,,1,POINT (11.3042755 46.4887823),,Node not found in edges
1729434465,46.4892642,11.3058575,,3,POINT (11.3058575 46.4892642),3.0,Node LTS is max intersecting LTS
1729434468,46.4904289,11.3054058,crossing,3,POINT (11.3054058 46.4904289),3.0,Node LTS is max intersecting LTS
1729573632,46.4755964,11.3093797,,1,POINT (11.3093797 46.4755964),2.0,Node LTS is max intersecting LTS
1729573646,46.4762829,11.3132713,,3,POINT (11.3132713 46.4762829),3.0,Node LTS is max intersecting LTS
1729573651,46.4796459,11.3294887,,3,POINT (11.3294887 46.4796459),1.0,Node LTS is max intersecting LTS
1729573655,46.479671,11.3293894,crossing,4,POINT (11.3293894 46.479671),4.0,Node LTS is max intersecting LTS
1729573679,46.4798605,11.3300424,crossing,4,POINT (11.3300424 46.4798605),4.0,Node LTS is max intersecting LTS
1729573695,46.4799005,11.3190007,,3,POINT (11.3190007 46.4799005),3.0,Node LTS is max intersecting LTS
1729573697,46.4799267,11.3300477,,3,POINT (11.3300477 46.4799267),1.0,Node LTS is max intersecting LTS
1729573699,46.479964,11.3290134,,3,POINT (11.3290134 46.479964),1.0,Node LTS is max intersecting LTS
1729573703,46.4800301,11.32905,crossing,4,POINT (11.32905 46.4800301),4.0,Node LTS is max intersecting LTS
1729573712,46.4800513,11.3189296,crossing,3,POINT (11.3189296 46.4800513),2.0,Node LTS is max intersecting LTS
1729573732,46.4802099,11.3298088,,3,POINT (11.3298088 46.4802099),1.0,Node LTS is max intersecting LTS
1729573738,46.4802301,11.3297438,crossing,4,POINT (11.3297438 46.4802301),4.0,Node LTS is max intersecting LTS
1729573763,46.4805328,11.3253441,,3,POINT (11.3253441 46.4805328),1.0,Node LTS is max intersecting LTS
1729573798,46.481098,11.3209217,,3,POINT (11.3209217 46.481098),3.0,Node LTS is max intersecting LTS
1729573800,46.4812793,11.3237525,,3,POINT (11.3237525 46.4812793),1.0,Node LTS is max intersecting LTS
1729573803,46.4813209,11.3238051,crossing,4,POINT (11.3238051 46.4813209),4.0,Node LTS is max intersecting LTS
1729573823,46.4813666,11.3238704,,3,POINT (11.3238704 46.4813666),,Node not found in edges
1729573851,46.4820835,11.3224803,,3,POINT (11.3224803 46.4820835),1.0,Node LTS is max intersecting LTS
1729573854,46.4821246,11.3226766,,4,POINT (11.3226766 46.4821246),4.0,Node LTS is max intersecting LTS
1729573863,46.4821283,11.3310114,,3,POINT (11.3310114 46.4821283),1.0,Node LTS is max intersecting LTS
1729573880,46.4821696,11.3222065,,3,POINT (11.3222065 46.4821696),1.0,Node LTS is max intersecting LTS
1729573884,46.48223,11.3222607,,3,POINT (11.3222607 46.48223),1.0,Node LTS is max intersecting LTS
1729573907,46.4825434,11.3219565,,3,POINT (11.3219565 46.4825434),1.0,Node LTS is max intersecting LTS
1729573918,46.4834276,11.3207814,crossing,3,POINT (11.3207814 46.4834276),2.0,Node LTS is max intersecting LTS
1729602611,46.4848955,11.3266937,,3,POINT (11.3266937 46.4848955),1.0,Node LTS is max intersecting LTS
1729602614,46.4870384,11.3310877,,3,POINT (11.3310877 46.4870384),1.0,Node LTS is max intersecting LTS
1729602626,46.4932272,11.345781,,3,POINT (11.345781 46.4932272),,Node not found in edges
1729602629,46.4949843,11.3538916,,3,POINT (11.3538916 46.4949843),1.0,Node LTS is max intersecting LTS
1730327832,46.4927271,11.3117202,,3,POINT (11.3117202 46.4927271),2.0,Node LTS is max intersecting LTS
1730327836,46.4937029,11.3110023,,3,POINT (11.3110023 46.4937029),4.0,Node LTS is max intersecting LTS
1730327839,46.4940747,11.3109198,crossing,4,POINT (11.3109198 46.4940747),1.0,Node LTS is max intersecting LTS
1730327840,46.4954672,11.3077753,,3,POINT (11.3077753 46.4954672),3.0,Node LTS is max intersecting LTS
1730327844,46.4957495,11.3088676,,3,POINT (11.3088676 46.4957495),,Node not found in edges
1730327845,46.49588,11.3088221,,3,POINT (11.3088221 46.49588),,Node not found in edges
1730327846,46.4961808,11.3100027,,3,POINT (11.3100027 46.4961808),,Node not found in edges
1736126720,46.4630063,11.3296107,,3,POINT (11.3296107 46.4630063),3.0,Node LTS is max intersecting LTS
1736129716,46.4633499,11.3331513,,3,POINT (11.3331513 46.4633499),3.0,Node LTS is max intersecting LTS
1737150173,46.496691,11.3385792,,1,POINT (11.3385792 46.496691),,Node not found in edges
1737150177,46.496753,11.3390319,,3,POINT (11.3390319 46.496753),2.0,Node LTS is max intersecting LTS
1737153490,46.4969076,11.3406607,,3,POINT (11.3406607 46.4969076),3.0,Node LTS is max intersecting LTS
1737153493,46.4962737,11.3406952,,3,POINT (11.3406952 46.4962737),3.0,Node LTS is max intersecting LTS
1737155254,46.4967228,11.3406715,,3,POINT (11.3406715 46.4967228),1.0,Node LTS is max intersecting LTS
1737157043,46.4968075,11.3389962,,3,POINT (11.3389962 46.4968075),2.0,Node LTS is max intersecting LTS
1737157213,46.4975637,11.3411156,,3,POINT (11.3411156 46.4975637),2.0,Node LTS is max intersecting LTS
1737165736,46.5030728,11.3410275,,3,POINT (11.3410275 46.5030728),2.0,Node LTS is max intersecting LTS
1737195331,46.496716,11.3402167,,3,POINT (11.3402167 46.496716),1.0,Node LTS is max intersecting LTS
1737208736,46.4959856,11.34002,crossing,4,POINT (11.34002 46.4959856),2.0,Node LTS is max intersecting LTS
1737213273,46.50001,11.3397301,crossing,4,POINT (11.3397301 46.50001),3.0,Node LTS is max intersecting LTS
1737213283,46.5005558,11.3395971,crossing,4,POINT (11.3395971 46.5005558),2.0,Node LTS is max intersecting LTS
1737225371,46.4918462,11.3413937,,3,POINT (11.3413937 46.4918462),,Node not found in edges
1737225554,46.4906832,11.3418822,,3,POINT (11.3418822 46.4906832),,Node not found in edges
1737225555,46.4907313,11.3421152,,3,POINT (11.3421152 46.4907313),1.0,Node LTS is max intersecting LTS
1737225653,46.490159,11.3425632,,3,POINT (11.3425632 46.490159),1.0,Node LTS is max intersecting LTS
1737229745,46.492837,11.3412874,,4,POINT (11.3412874 46.492837),2.0,Node LTS is max intersecting LTS
1737232067,46.4930411,11.3408864,,4,POINT (11.3408864 46.4930411),1.0,Node LTS is max intersecting LTS
1737233927,46.497539,11.3401574,crossing,4,POINT (11.3401574 46.497539),2.0,Node LTS is max intersecting LTS
1737368006,46.5010877,11.3432113,crossing,4,POINT (11.3432113 46.5010877),3.0,Node LTS is max intersecting LTS
1737370629,46.5010111,11.343669,,3,POINT (11.343669 46.5010111),3.0,Node LTS is max intersecting LTS
1737370838,46.4990593,11.3453383,,3,POINT (11.3453383 46.4990593),2.0,Node LTS is max intersecting LTS
1737370841,46.4990868,11.3451279,,4,POINT (11.3451279 46.4990868),2.0,Node LTS is max intersecting LTS
1737380182,46.4933414,11.3292699,,1,POINT (11.3292699 46.4933414),,Node not found in edges
1737380183,46.4925219,11.3293389,,3,POINT (11.3293389 46.4925219),2.0,Node LTS is max intersecting LTS
1737380361,46.4932491,11.3288997,,1,POINT (11.3288997 46.4932491),,Node not found in edges
1737380362,46.4925015,11.3288267,,4,POINT (11.3288267 46.4925015),3.0,Node LTS is max intersecting LTS
1738039476,46.499538,11.3452992,,3,POINT (11.3452992 46.499538),2.0,Node LTS is max intersecting LTS
1738040087,46.4995166,11.3459921,,3,POINT (11.3459921 46.4995166),,Node not found in edges
1741887867,46.4825996,11.3455183,,3,POINT (11.3455183 46.4825996),2.0,Node LTS is max intersecting LTS
1741887871,46.4829123,11.3450318,,3,POINT (11.3450318 46.4829123),2.0,Node LTS is max intersecting LTS
1741887872,46.4826889,11.3449565,,3,POINT (11.3449565 46.4826889),2.0,Node LTS is max intersecting LTS
1741958755,46.4831372,11.3438901,,3,POINT (11.3438901 46.4831372),2.0,Node LTS is max intersecting LTS
1741996164,46.4821772,11.3446752,,3,POINT (11.3446752 46.4821772),2.0,Node LTS is max intersecting LTS
1742012271,46.4821045,11.3454734,,3,POINT (11.3454734 46.4821045),3.0,Node LTS is max intersecting LTS
1743011253,46.4836214,11.3080234,,3,POINT (11.3080234 46.4836214),3.0,Node LTS is max intersecting LTS
1743115566,46.4824697,11.3408569,,3,POINT (11.3408569 46.4824697),2.0,Node LTS is max intersecting LTS
1745638376,46.4950207,11.3394599,,3,POINT (11.3394599 46.4950207),3.0,Node LTS is max intersecting LTS
1745638716,46.4959895,11.3401589,,3,POINT (11.3401589 46.4959895),3.0,Node LTS is max intersecting LTS
1745658367,46.4957145,11.339583,,4,POINT (11.339583 46.4957145),2.0,Node LTS is max intersecting LTS
1745658370,46.4957523,11.3391798,,1,POINT (11.3391798 46.4957523),,Node not found in edges
1747416839,46.4947728,11.3401732,,3,POINT (11.3401732 46.4947728),1.0,Node LTS is max intersecting LTS
1747416840,46.4947784,11.3403914,,3,POINT (11.3403914 46.4947784),1.0,Node LTS is max intersecting LTS
1747416843,46.4949921,11.3405253,,3,POINT (11.3405253 46.4949921),1.0,Node LTS is max intersecting LTS
1747416846,46.495097,11.3403188,,3,POINT (11.3403188 46.495097),1.0,Node LTS is max intersecting LTS
1747416854,46.4962616,11.3401639,,3,POINT (11.3401639 46.4962616),3.0,Node LTS is max intersecting LTS
1747416855,46.4962628,11.3402407,,4,POINT (11.3402407 46.4962628),3.0,Node LTS is max intersecting LTS
1747416859,46.4968965,11.3402055,,4,POINT (11.3402055 46.4968965),3.0,Node LTS is max intersecting LTS
1747416861,46.4982308,11.3381473,crossing,3,POINT (11.3381473 46.4982308),1.0,Node LTS is max intersecting LTS
1747416863,46.4982966,11.3380079,crossing,4,POINT (11.3380079 46.4982966),2.0,Node LTS is max intersecting LTS
1747416864,46.4986018,11.3400822,,4,POINT (11.3400822 46.4986018),1.0,Node LTS is max intersecting LTS
1747416865,46.498645,11.3383762,,3,POINT (11.3383762 46.498645),,Node not found in edges
1747416866,46.4996922,11.3399018,,3,POINT (11.3399018 46.4996922),3.0,Node LTS is max intersecting LTS
1747416867,46.4999712,11.3399888,crossing,4,POINT (11.3399888 46.4999712),2.0,Node LTS is max intersecting LTS
1747416869,46.5004773,11.3399816,,3,POINT (11.3399816 46.5004773),1.0,Node LTS is max intersecting LTS
1747416870,46.5004741,11.3398288,crossing,4,POINT (11.3398288 46.5004741),3.0,Node LTS is max intersecting LTS
1747416871,46.5005199,11.3399808,crossing,4,POINT (11.3399808 46.5005199),2.0,Node LTS is max intersecting LTS
1747416873,46.5011131,11.339858,crossing,4,POINT (11.339858 46.5011131),1.0,Node LTS is max intersecting LTS
1747416875,46.5014952,11.3402915,,4,POINT (11.3402915 46.5014952),1.0,Node LTS is max intersecting LTS
1747416876,46.5015202,11.3401502,crossing,4,POINT (11.3401502 46.5015202),3.0,Node LTS is max intersecting LTS
1747416877,46.5015436,11.3400171,,4,POINT (11.3400171 46.5015436),1.0,Node LTS is max intersecting LTS
1747416879,46.5015942,11.3403297,crossing,4,POINT (11.3403297 46.5015942),3.0,Node LTS is max intersecting LTS
1747416880,46.5016402,11.3400574,crossing,4,POINT (11.3400574 46.5016402),3.0,Node LTS is max intersecting LTS
1747416883,46.5016924,11.3400726,,4,POINT (11.3400726 46.5016924),1.0,Node LTS is max intersecting LTS
1747427927,46.5003029,11.3434936,,3,POINT (11.3434936 46.5003029),2.0,Node LTS is max intersecting LTS
1747427930,46.5009157,11.3436456,,4,POINT (11.3436456 46.5009157),1.0,Node LTS is max intersecting LTS
1747427931,46.5009473,11.3434519,,4,POINT (11.3434519 46.5009473),1.0,Node LTS is max intersecting LTS
1747427932,46.5009965,11.3431804,,4,POINT (11.3431804 46.5009965),1.0,Node LTS is max intersecting LTS
1747444295,46.4974758,11.348083,,3,POINT (11.348083 46.4974758),1.0,Node LTS is max intersecting LTS
1747450506,46.4775579,11.3348088,,4,POINT (11.3348088 46.4775579),3.0,Node LTS is max intersecting LTS
1747455286,46.475669,11.3339667,,3,POINT (11.3339667 46.475669),3.0,Node LTS is max intersecting LTS
1751345847,46.4949319,11.3679369,crossing,3,POINT (11.3679369 46.4949319),3.0,Node LTS is max intersecting LTS
1759988217,46.4951799,11.3420467,,3,POINT (11.3420467 46.4951799),,Node not found in edges
1760000695,46.4987385,11.3417787,,3,POINT (11.3417787 46.4987385),2.0,Node LTS is max intersecting LTS
1761027698,46.5013949,11.3418561,crossing,4,POINT (11.3418561 46.5013949),3.0,Node LTS is max intersecting LTS
1761029346,46.5011525,11.3432326,crossing,4,POINT (11.3432326 46.5011525),1.0,Node LTS is max intersecting LTS
1761228970,46.5014655,11.3436881,,3,POINT (11.3436881 46.5014655),3.0,Node LTS is max intersecting LTS
1761228972,46.5020433,11.3426451,,1,POINT (11.3426451 46.5020433),,Node not found in edges
1761230731,46.5016143,11.3439386,,3,POINT (11.3439386 46.5016143),,Node not found in edges
1761230733,46.5019868,11.3433443,,4,POINT (11.3433443 46.5019868),,Node not found in edges
1761230735,46.5021472,11.3430882,,1,POINT (11.3430882 46.5021472),,Node not found in edges
1761230737,46.5023525,11.3439726,,3,POINT (11.3439726 46.5023525),2.0,Node LTS is max intersecting LTS
1761238433,46.5017897,11.3431028,,3,POINT (11.3431028 46.5017897),,Node not found in edges
1761243187,46.4968937,11.3401119,,4,POINT (11.3401119 46.4968937),3.0,Node LTS is max intersecting LTS
1761309105,46.4929485,11.3278601,,3,POINT (11.3278601 46.4929485),3.0,Node LTS is max intersecting LTS
1761318323,46.4917012,11.3208019,,4,POINT (11.3208019 46.4917012),2.0,Node LTS is max intersecting LTS
1761413208,46.4841334,11.3484742,,1,POINT (11.3484742 46.4841334),,Node not found in edges
1761413229,46.4842876,11.3482451,,1,POINT (11.3482451 46.4842876),,Node not found in edges
