u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,oneway,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
912294464,2642226399,0,2.58915e+08,,,track,,"LINESTRING (783017.2796724546 5118194.1868923195, 783012.0556822848 5118212.639171516, 783010.4025187243 5118221.458697034, 783006.6618161561 5118234.935901298, 783000.3936320699 5118253.8854943765, 782998.7497570082 5118258.485737647, 782993.3409253714 5118267.209671801, 782991.0336815226 5118272.269153365, 782989.751214877 5118277.587526558, 782990.4248328423 5118280.925390913, 782991.8747533348 5118285.546110363, 782992.9077730589 5118290.147567602, 782992.5371091331 5118293.648724186, 782992.1552126806 5118297.895326859, 782988.9459043867 5118308.580236451, 782986.1073060193 5118316.098006587, 782983.3339431905 5118326.72512362, 782977.5315489288 5118340.452228032, 782975.2545618464 5118344.3551949365, 782974.0485994071 5118348.01816742, 782973.8289011212 5118352.773285531, 782973.1913237683 5118362.051689269, 782973.160092606 5118371.7700586915, 782971.0233747511 5118382.014642408, 782968.5919590823 5118389.762772124, 782965.1075851293 5118402.2163886465, 782963.5484818316 5118413.52310437, 782962.5592351845 5118421.538274581, 782963.8109710824 5118430.280475424, 782965.1751375438 5118436.7565750955, 782969.499580586 5118446.475780866, 782974.6223416782 5118456.833102278, 782981.3946407398 5118467.48932325, 782988.5691501145 5118476.137785221)",298.611,0,m15,2,1,2.551960102914058,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294506,912283001,0,2.89827e+07,,['Via San Martino'],tertiary_link,,"LINESTRING (782673.421208665 5115146.908923163, 782664.3749607193 5115135.603098829, 782657.1372738592 5115128.889810874, 782650.9610219084 5115124.841881418, 782643.8313343716 5115121.829969814, 782637.9142198781 5115120.388146934, 782632.957217088 5115119.948086785, 782625.2393416844 5115120.627727928, 782618.5074023979 5115122.5886651045, 782611.9189405289 5115125.8031937955, 782606.8061664498 5115130.42179199, 782601.9821416587 5115136.501080293, 782599.4339315242 5115141.571908293, 782596.3888082553 5115150.705887079, 782593.6013656737 5115162.646294237, 782590.3120239958 5115181.277167324)",133.535,1,m10,3,1,1.5397193654107864,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294506,912305093,0,7.75122e+07,2,,primary,,"LINESTRING (782673.421208665 5115146.908923163, 782733.4185650651 5115273.315131965, 782777.9688039272 5115363.860527502)",240.608,0,m12,4,1,1.331572390849459,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
912294506,295279410,0,7.75122e+07,2,,primary,,"LINESTRING (782673.421208665 5115146.908923163, 782657.5060476706 5115110.313577255, 782641.0101529963 5115073.045767016, 782630.6254970566 5115047.950494922, 782619.7187345151 5115017.386819452, 782608.6506060131 5114980.580885727, 782602.6235338394 5114958.681505343, 782599.0252690963 5114943.8748886315, 782591.1061042552 5114906.089656902, 782584.9708636287 5114863.1872481555)",298.421,0,m12,4,1,1.6409800154541423,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
912294522,912310727,0,7.75121e+07,,['Via della Madonna'],residential,,"LINESTRING (784690.4193490957 5111113.685306543, 784704.2005069419 5111123.187035818)",16.697,0,m9,2,1,1.101615914615397,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294522,912297263,0,7.75121e+07,,['Via della Madonna'],residential,,"LINESTRING (784690.4193490957 5111113.685306543, 784665.2248324789 5111108.430774861, 784632.4420394774 5111106.454145498, 784586.8195023792 5111102.06760636, 784546.0685810775 5111098.363712212, 784468.1556114855 5111088.39525647, 784446.1175980677 5111083.054108566, 784414.3281595988 5111070.001964068, 784387.7248077702 5111061.04256057, 784375.9590404927 5111062.534994617)",319.773,0,m9,2,1,0.655253111839214,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294522,1812804370,0,7.75121e+07,,,track,,"LINESTRING (784690.4193490957 5111113.685306543, 784701.1806572494 5111060.530122724, 784710.758954494 5111010.170359481, 784714.9138182729 5110991.736041465, 784714.8333338008 5110964.910742176, 784713.390843519 5110934.548500619, 784715.2870197137 5110898.339930769, 784718.9718857276 5110866.322726373, 784716.1055068495 5110838.098966567, 784709.357731068 5110817.900890073, 784700.9768598694 5110799.842737264, 784697.4214421995 5110781.462810095, 784694.6728909723 5110753.868039874, 784685.4851033089 5110716.288197253, 784687.9440238449 5110699.011083322)",422.12,0,m15,2,1,1.8227257974203714,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294539,3487349905,0,7.75121e+07,,"[""Via Antonio dell'Agnolo - Pellegrin""]",unclassified,,"LINESTRING (784616.156194943 5114884.901804888, 784601.7696489502 5114916.489144007, 784590.867193495 5114953.905420159, 784574.7386480009 5114995.176442261, 784533.5051157009 5115070.487979696, 784447.246121356 5115231.156693892, 784405.9731435233 5115307.379999277, 784351.5754617756 5115407.745491112, 784329.9426671424 5115448.416483456)",632.627,0,m10,3,1,1.3516470575517199,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294539,912310749,0,7.75123e+07,,['Via Maniago'],tertiary,,"LINESTRING (784616.156194943 5114884.901804888, 784619.9460075896 5114914.493712772, 784622.2329839912 5114952.6113005, 784616.355775341 5114979.327251974, 784597.8242932498 5115027.501086659, 784568.4477412427 5115109.865057686, 784551.6065780375 5115156.491874119, 784532.6746831584 5115206.807238133, 784516.7611094747 5115249.468931817, 784501.7803807 5115290.548381295, 784490.9070675904 5115330.693928584, 784485.9203958684 5115357.41786886)",495.581,0,m10,3,1,4.452342341313116,3-5: mild,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294539,3783680753,0,7.75123e+07,,['Via Maniago'],tertiary,,"LINESTRING (784616.156194943 5114884.901804888, 784610.4608160609 5114840.491194435, 784607.1466552828 5114811.82323616)",73.61,0,m10,3,1,1.165926177306173,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294583,912296123,0,7.75122e+07,,['Via della Repubblica'],residential,,"LINESTRING (784658.4344009131 5111346.225424746, 784651.2111520033 5111333.620893077)",14.511,0,m9,2,1,1.2397104670730583,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294583,912301726,0,7.75121e+07,,['Via Venezia'],residential,,"LINESTRING (784658.4344009131 5111346.225424746, 784668.6348743665 5111352.588315489, 784682.1361931874 5111353.4148891615, 784704.0602517105 5111353.173613766, 784716.1759814364 5111355.316600199, 784746.2429565765 5111358.537281176, 784775.0124196011 5111363.3457343215)",118.786,0,m9,2,1,0.6097211715636065,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294583,912297273,0,7.75122e+07,,['Via della Repubblica'],residential,,"LINESTRING (784658.4344009131 5111346.225424746, 784661.7987109968 5111360.699643102, 784664.5961799823 5111369.524956336, 784664.188656352 5111390.170579873)",44.75,0,m9,2,1,2.2761787124242243,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294603,912300844,0,7.75121e+07,,['Via Lido'],residential,,"LINESTRING (782711.4953855076 5117958.124785043, 782601.5272871978 5117968.849077705)",110.117,0,m9,2,1,1.4575154273492406,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294603,912305022,0,7.75122e+07,,['Via Enrico Toti'],residential,,"LINESTRING (782711.4953855076 5117958.124785043, 782707.922852341 5117911.643489345)",46.606,0,m9,2,1,0.3502422927819338,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294603,912282520,0,7.75121e+07,,['Via Lido'],residential,,"LINESTRING (782711.4953855076 5117958.124785043, 782757.0965490988 5117953.47143896, 782809.8768504043 5117947.669089187, 782870.1244148781 5117939.506505808)",159.199,0,m9,2,1,0.043791725911253444,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294645,912293688,0,7.75121e+07,,,unclassified,,"LINESTRING (782837.6241193729 5115416.380237413, 782825.2500138875 5115431.251790244, 782821.4712662634 5115444.705114186, 782822.2230481165 5115459.280421642, 782830.1891504982 5115485.08847826, 782835.7309576194 5115513.445655268)",103.756,1,m10,3,1,1.543867019272884,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294645,912309569,0,7.75123e+07,,,unclassified,,"LINESTRING (782837.6241193729 5115416.380237413, 782850.9099174512 5115412.450673991, 782861.489585425 5115412.482345208, 782874.0926904248 5115416.47080247, 782883.939728096 5115422.146902679, 782892.1090048661 5115429.794201147, 782902.1709931758 5115444.56536982, 782922.0828671788 5115483.060630614)",121.177,0,m10,3,1,0.8088650911279378,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294658,5264245484,0,2.04275e+08,,['Via John Fitzgerald Kennedy'],track,,"LINESTRING (783908.8433670553 5111505.414917886, 783908.9449981122 5111498.02678619)",7.387,0,m15,2,1,3.603288008710495,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294658,912298009,0,2.04275e+08,,['Via John Fitzgerald Kennedy'],track,,"LINESTRING (783908.8433670553 5111505.414917886, 783920.113095673 5111517.971837408, 783932.7128799257 5111532.416251112)",35.976,0,m15,2,1,1.9573031165205084,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294658,2142863138,0,3.71607e+08,,,track,,"LINESTRING (783908.8433670553 5111505.414917886, 783873.7529772203 5111508.000465385, 783838.0732025696 5111506.918210514, 783813.5677680946 5111505.217209355, 783766.2106521179 5111507.425438356, 783732.3160913285 5111505.090280865, 783705.0073637929 5111501.534396298, 783646.7303575114 5111503.049535803, 783578.6845543205 5111503.935740582, 783491.0487858888 5111504.864218232, 783422.2703024056 5111504.849874301, 783385.819247904 5111505.883432323, 783310.2138752588 5111513.493460406, 783256.9570526911 5111519.697458546, 783195.5741743641 5111525.259759833, 783137.4078995553 5111531.783801223, 783087.151743608 5111537.593242841, 783080.6704803404 5111537.895533328, 783077.3735484867 5111538.511697878, 783075.8171054402 5111541.022921112, 783074.0972090985 5111547.078240961, 783073.4044928486 5111564.281185461, 783075.1194019841 5111585.03547035, 783073.8613193776 5111597.703211419, 783075.677537687 5111652.197142978, 783075.9010906916 5111688.492034915, 783076.646878402 5111707.754255965, 783078.7698412496 5111714.621436728, 783081.6531673822 5111716.925489332, 783089.816522771 5111716.7564713815, 783098.9916378083 5111717.992439755, 783103.3862465456 5111722.793352129, 783106.1515955331 5111768.958602184, 783106.7440664902 5111785.497153549, 783110.3854410921 5111794.872667165, 783117.0474251152 5111803.5747693665, 783119.7325156142 5111827.803021503, 783119.5309364626 5111867.59657927, 783120.1386371768 5111872.890838368)",1189.024,0,m15,2,1,1.014970913459564,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294850,912311041,0,7.75121e+07,,['Piazza Giulio Cesare'],unclassified,,"LINESTRING (784720.5836421256 5111437.967667678, 784724.2064781362 5111442.522481542, 784727.5025970619 5111450.446852341, 784727.7395454026 5111458.863949383)",22.804,1,m10,3,1,2.3924277439740402,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294908,318694388,0,7.75122e+07,,['Via Stazione'],tertiary,,"LINESTRING (782520.9148850883 5117630.617868092, 782513.8083629741 5117608.712995572)",23.015,0,m10,3,1,2.030622454316263,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294908,912290201,0,7.75122e+07,,['Via Stazione'],tertiary,,"LINESTRING (782520.9148850883 5117630.617868092, 782533.6170570427 5117669.770879617)",41.137,0,m10,3,1,1.490040076040907,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
912294908,912298106,0,7.75123e+07,,['Via Edmondo De Amicis'],residential,,"LINESTRING (782520.9148850883 5117630.617868092, 782399.646941955 5117702.060457723, 782328.7830940187 5117745.299491855)",223.212,0,m9,2,1,1.8393023862059912,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294922,912305643,0,7.75121e+07,,['Via Partidor'],track,,"LINESTRING (785649.5559283597 5111689.492891429, 785657.3306128322 5111689.698863741, 785672.7780548959 5111692.633528236, 785679.7146427134 5111694.53743542, 785686.3034664206 5111699.253218365, 785695.5045524128 5111704.424629363, 785702.470600625 5111705.695292894, 785714.3545997936 5111704.979221891, 785723.4455846897 5111703.197885204, 785733.769812308 5111703.04388093, 785744.8499795962 5111705.452525425, 785753.313513655 5111703.007376851, 785764.3531471387 5111701.628579931, 785772.2544448792 5111696.9527287455, 785780.7397623757 5111693.873986931, 785792.0330457587 5111691.872404931, 785797.901608138 5111693.09207277, 785799.9129617413 5111696.97132468, 785799.3557778435 5111708.936797759, 785797.4410039105 5111731.260565387, 785793.6015704247 5111790.092478402, 785791.8744987064 5111822.523612814, 785791.4575487718 5111850.272631637, 785787.9445611774 5111896.605029241)",358.734,0,m15,2,1,1.7764985701534053,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294922,912283284,0,7.75121e+07,,['Via Partidor'],track,,"LINESTRING (785649.5559283597 5111689.492891429, 785643.056959203 5111689.669188965, 785624.5517958279 5111691.02366001, 785610.3999201688 5111693.204272165, 785595.4887484177 5111697.554127775, 785589.969518322 5111702.975676184, 785591.5705152832 5111715.676198058, 785590.5704773103 5111741.828108557, 785575.4157961552 5111839.470090698)",200.195,0,m15,2,1,1.8489114615653557,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294922,912288399,0,"[ 77512330, 332035219, 332035222 ]",,,track,,"LINESTRING (785649.5559283597 5111689.492891429, 785648.5918717331 5111683.246346645, 785647.5101381344 5111671.872654031, 785645.6479244169 5111665.951733858)",23.943,0,m15,2,1,2.51364367488067,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912294938,912310190,0,7.75121e+07,,['Vicolo Cavallotti'],residential,,"LINESTRING (781413.4168137028 5117581.835751239, 781413.8293947875 5117579.9286020985)",1.951,0,m9,2,1,0.9916110600578448,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294938,912301803,0,7.75121e+07,,['Vicolo Cavallotti'],residential,,"LINESTRING (781413.4168137028 5117581.835751239, 781415.3537568183 5117589.695937732, 781422.1839636212 5117596.81229527, 781427.1302014298 5117603.84211302, 781426.9727313484 5117613.164785104, 781424.3467616562 5117632.093635796)",54.948,0,m9,2,1,1.4759422299782745,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
912294938,421254211,0,3.80746e+08,,['Vicolo Cavallotti'],track,,"LINESTRING (781413.4168137028 5117581.835751239, 781399.7540887289 5117615.321293989, 781397.6774637531 5117622.629705069)",43.74,0,m15,2,1,2.013889852127449,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
912295039,4537860116,0,2.89827e+07,,"[""Via dell'Omo""]",unclassified,50,"LINESTRING (782745.9755437431 5117502.586632197, 782671.1295516891 5117322.106359882, 782640.3156835856 5117239.775959431, 782611.1973740376 5117196.158011913, 782605.8896148333 5117191.615570236)",342.419,0,m10,3,1,1.1759934440412176,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
